id,imdb,name,year,rate,runtime,certificate,boxoffice,opening_theaters,budget_US???$),ReleaseDate,genre,genre1,genre2,genre3,genre4,genre5,genre6,Column
4719,tt0409847,Cowboys & Aliens (2011),2011,6.1,119,PG_13,140555209,"3,750",163000000,29-Jul-11,Action , Sci-Fi , Thriller , Western,,,,
4728,tt0377981,Gnomeo & Juliet (2011),2011,6,84,G,99800000,"2,994",85000000,23-Jan-11,Animation , Comedy , Family , Romance,,,,
4731,tt0990407,The Green Hornet (2011),2011,5.9,119,PG_13,98800000,"3,584",120000000,14-Jan-11,Action , Comedy , Crime , Sci-Fi , Thriller,,,
4732,tt1279935,Date Night (2010),2010,6.3,88,PG_13,98700000,"3,374",55000000,6-Apr-10,Comedy , Crime , Romance , Thriller,,,,
4733,tt0396555,Meet the Robinsons (2007),2007,6.9,95,G,97800000,"3,413",,30-Mar-07,Animation , Adventure , Comedy , Family , Sci-Fi,,,
4734,tt1068680,Yes Man (2008),2008,6.9,104,PG_13,97700000,"3,434",70000000,19-Dec-08,Comedy , Romance,,,,,,
4736,tt1152836,Public Enemies (2009),2009,7,140,R,97000000,"3,319",100000000,18-Jun-09,Biography , Crime , Drama , History,,,,
4737,tt1285016,The Social Network (2010),2010,7.8,120,PG_13,96900000,"2,771",40000000,24-Sep-10,Biography , Drama,,,,,,
4743,tt0477051,Norbit (2007),2007,3.9,102,R,95300000,"3,136",60000000,9-Feb-07,Comedy , Drama , Romance,,,,,
4742,tt1261945,Sex and the City 2 (2010),2010,4.2,146,R,95300000,"3,445",100000000,27-May-10,Comedy , Drama , Romance,,,,,
4750,tt0443649,"10,000 BC (2008)",2008,5,109,PG_13,94800000,"3,410",105000000,5-Mar-08,Action , Adventure , Drama , Fantasy,,,,
4749,tt1037705,The Book of Eli (2010),2010,6.9,118,R,94800000,"3,111",80000000,11-Jan-10,Action , Adventure , Drama , Thriller,,,,
4651,tt1014775,Beverly Hills Chihuahua (2008),2008,3.7,91,PG,94500000,"3,215",20000000,18-Sep-08,Adventure , Comedy , Drama , Family , Romance,,,
4652,tt1135503,Julie & Julia (2009),2009,7,123,PG_13,94100000,"2,354",40000000,30-Jul-09,Biography , Drama , Romance,,,,,
4653,tt1001508,He's Just Not That Into You (2009),2009,6.4,129,PG_13,94000000,"3,175",40000000,6-Feb-09,Comedy , Drama , Romance,,,,,
4659,tt0964517,The Fighter (2010),2010,7.9,116,R,93600000,"2,534",25000000,10-Dec-10,Biography , Drama , Sport,,,,,
4660,tt0825232,The Bucket List (2007),2007,7.4,97,PG_13,93500000,"2,915",45000000,16-Dec-07,Adventure , Comedy , Drama,,,,,
4666,tt0840361,The Town (2010),2010,7.6,125,R,92200000,"2,861",37000000,14-Sep-10,Crime , Drama , Thriller,,,,,
4675,tt0473075,Prince of Persia: The Sands of Time (2010),2010,6.6,116,PG_13,90800000,"3,646",200000000,28-May-10,Action , Adventure , Fantasy , Romance,,,,
4676,tt0362120,Scary Movie 4 (2006),2006,5.1,83,PG_13,90700000,"3,602",45000000,14-Apr-06,Comedy ,,,,,,,
4678,tt0492956,The Game Plan (2007),2007,6.2,110,PG,90600000,"3,103",22000000,23-Sep-07,Comedy , Family , Sport,,,,,
4680,tt0962726,High School Musical 3: Senior Year (2008),2008,4.3,112,G,90600000,"3,623",11000000,24-Oct-08,Comedy , Drama , Family , Musical , Romance,,,
4681,tt1142800,Madea Goes to Jail (2009),2009,4,103,PG_13,90500000,"2,032",,16-Feb-09,Comedy , Crime , Drama,,,,,
4684,tt1245526,RED (2010),2010,7.1,111,PG_13,90400000,"3,255",58000000,29-Sep-10,Action , Comedy , Crime , Thriller,,,,
4689,tt0408790,Flightplan (2005),2005,6.2,98,PG_13,89700000,"3,424",55000000,23-Sep-05,Action , Drama , Mystery , Thriller,,,,
4695,tt1142988,The Ugly Truth (2009),2009,6.5,96,R,88900000,"2,882",38000000,16-Jul-09,Comedy , Romance,,,,,,
4696,tt0814255,Percy Jackson & the Olympians: The Lightning Thief (2010),2010,5.9,118,PG,88800000,"3,356",95000000,12-Feb-10,Adventure , Family , Fantasy,,,,,
4697,tt0427229,Failure to Launch (2006),2006,5.6,97,PG_13,88700000,"3,057",50000000,10-Mar-06,Comedy , Romance,,,,,,
4698,tt1204342,The Muppets (2011),2011,7.2,103,PG,88600000,"3,440",45000000,4-Nov-11,Comedy , Family , Musical,,,,,
4700,tt0454848,Inside Man (2006),2006,7.7,129,R,88500000,"2,818",45000000,24-Mar-06,Crime , Drama , Thriller,,,,,
4605,tt0910936,Pineapple Express (2008),2008,7,111,R,87300000,"3,072",27000000,6-Aug-08,Action , Comedy , Crime,,,,,
4606,tt0432348,Saw II (2005),2005,6.6,93,R,87000000,"2,949",4000000,28-Oct-05,Horror , Mystery,,,,,,
4614,tt0433035,Real Steel (2011),2011,7.1,127,PG_13,85500000,"3,440",110000000,2-Oct-11,Action , Drama , Sci-Fi , Sport,,,,
4619,tt1536044,Paranormal Activity 2 (2010),2010,5.7,91,R,84700000,"3,216",3000000,22-Oct-10,Horror ,,,,,,,
4621,tt0452681,The Santa Clause 3: The Escape Clause (2006),2006,4.6,97,G,84500000,"3,458",12000000,3-Nov-06,Adventure , Comedy , Family , Fantasy,,,,
4622,tt0400717,Open Season (2006),2006,6.2,83,PG,84300000,"3,833",85000000,29-Sep-06,Animation , Adventure , Comedy , Family,,,,
4624,tt1570728,"Crazy, Stupid, Love. (2011)",2011,7.4,118,PG_13,84200000,"3,020",50000000,29-Jul-11,Comedy , Drama , Romance,,,,,
4630,tt1193138,Up in the Air (2009),2009,7.5,109,R,83800000,"2,218",25000000,5-Sep-09,Drama , Romance,,,,,,
4633,tt1217613,Battle Los Angeles (2011),2011,5.8,116,PG_13,83600000,"3,417",70000000,8-Mar-11,Action , Sci-Fi,,,,,,
4634,tt1253864,Immortals (2011),2011,6.1,110,R,83500000,"3,112",75000000,11-Nov-11,Action , Drama , Fantasy,,,,,
4636,tt0985699,Valkyrie (2008),2008,7.1,121,PG_13,83100000,"2,711",75000000,25-Dec-08,Drama , Thriller , War,,,,,
4638,tt0388795,Brokeback Mountain (2005),2005,7.7,134,R,83000000,"2,083",14000000,3-Sep-05,Drama , Romance,,,,,,
4640,tt0369735,Monster-in-Law (2005),2005,5.4,101,PG_13,82900000,"3,424",60000000,5-May-05,Comedy ,,,,,,,
4642,tt0452598,Cheaper by the Dozen 2 (2005),2005,5.4,94,PG,82600000,"3,100",60000000,21-Dec-05,Adventure , Comedy , Family,,,,,
4641,tt1033575,The Descendants (2011),2011,7.4,115,R,82600000,"2,038",20000000,2-Sep-11,Comedy , Drama,,,,,,
4644,tt0413895,Charlotte's Web (2006),2006,6.4,97,G,82500000,"3,566",,15-Dec-06,Comedy , Family , Fantasy,,,,,
4646,tt0368578,Are We There Yet? (2005),2005,4.5,95,PG,82300000,"2,709",32000000,21-Jan-05,Adventure , Comedy , Drama , Family , Romance,,,
4648,tt0383216,The Pink Panther (2006),2006,5.5,93,PG,82200000,"3,477",65000000,10-Feb-06,Adventure , Comedy , Crime , Mystery,,,,
4647,tt0398808,Bridge to Terabithia (2007),2007,7.2,96,PG,82200000,"3,139",17000000,16-Feb-07,Adventure , Drama , Family , Fantasy,,,,
4650,tt0442933,Beowulf (2007),2007,6.3,115,PG_13,82200000,"3,153",150000000,5-Nov-07,Animation , Action , Adventure , Fantasy,,,,
4552,tt0397313,Eight Below (2006),2006,7.3,120,PG,81600000,"3,066",40000000,17-Feb-06,Adventure , Drama , Family,,,,,
4553,tt0477080,Unstoppable (2010),2010,6.8,98,PG_13,81600000,"3,207",100000000,26-Oct-10,Action , Thriller,,,,,,
4557,tt0478087,21 (2008),2008,6.8,123,PG_13,81200000,"2,648",35000000,7-Mar-08,Biography , Crime , Drama , Thriller,,,,
4562,tt0879870,Eat Pray Love (2010),2010,5.6,133,R,80600000,"3,082",60000000,13-Aug-10,Drama , Romance,,,,,,
4563,tt1222817,Zookeeper (2011),2011,5.2,102,PG,80400000,"3,482",80000000,8-Jul-11,Comedy , Family , Romance,,,,,
4566,tt0377818,The Dukes of Hazzard (2005),2005,5,104,UNRATED,80300000,"3,785",50000000,27-Jul-05,Action , Adventure , Comedy,,,,,
4565,tt1033643,What Happens in Vegas (2008),2008,6.1,99,PG_13,80300000,"3,215",35000000,1-May-08,Comedy , Romance,,,,,,
4568,tt0457510,Nacho Libre (2006),2006,5.7,92,PG,80200000,"3,070",32000000,16-Jun-06,Comedy , Family , Sport,,,,,
4570,tt0489270,Saw III (2006),2006,6.2,108,UNRATED,80200000,"3,167",10000000,27-Oct-06,Horror , Mystery,,,,,,
4569,tt0489099,Jumper (2008),2008,6.1,88,PG_13,80200000,"3,428",85000000,11-Feb-08,Action , Adventure , Sci-Fi , Thriller,,,,
4572,tt0486822,Disturbia (2007),2007,6.9,105,R,80100000,"2,925",20000000,4-Apr-07,Drama , Mystery , Thriller,,,,,
4573,tt1060277,Cloverfield (2008),2008,7.1,85,TV_14,80000000,"3,411",25000000,16-Jan-08,Action , Sci-Fi , Thriller,,,,,
4575,tt0989757,Dear John (2010),2010,6.3,108,PG_13,80000000,"2,969",25000000,24-Jan-10,Drama , Romance , War,,,,,
4576,tt0448011,Knowing (2009),2009,6.2,121,PG_13,79900000,"3,332",50000000,9-Mar-09,Action , Drama , Mystery , Sci-Fi , Thriller,,,
4577,tt1568911,War Horse (2011),2011,7.2,146,PG_13,79900000,"2,376",66000000,4-Dec-11,Drama , War,,,,,,
4579,tt1114677,Hannah Montana: The Movie (2009),2009,4.1,102,G,79600000,"3,118",30000000,10-Apr-09,Comedy , Drama , Family , Music , Romance,,,
4580,tt0970416,The Day the Earth Stood Still (2008),2008,5.5,104,PG_13,79400000,"3,560",80000000,12-Dec-08,Drama , Sci-Fi , Thriller,,,,,
4581,tt1219289,Limitless (2011),2011,7.4,105,PG_13,79200000,"2,756",27000000,8-Mar-11,Mystery , Sci-Fi , Thriller,,,,,
4587,tt0471042,Tower Heist (2011),2011,6.2,104,PG_13,78000000,"3,367",75000000,24-Oct-11,Action , Comedy , Crime,,,,,
4590,tt0983193,The Adventures of Tintin (2011),2011,7.4,107,PG,77600000,"3,087",130000000,10-Nov-11,Animation , Action , Adventure , Family , Mystery,,,
4592,tt0386117,Where the Wild Things Are (2009),2009,6.8,101,PG,77200000,"3,735",100000000,13-Oct-09,Adventure , Drama , Family , Fantasy,,,,
4593,tt0429493,The A-Team (2010),2010,6.8,117,PG_13,77200000,"3,535",110000000,3-Jun-10,Action , Adventure , Comedy , Crime , Thriller,,,
4596,tt0988595,27 Dresses (2008),2008,6.1,111,PG_13,76800000,"3,057",30000000,9-Jan-08,Comedy , Romance,,,,,,
4599,tt1013743,Knight and Day (2010),2010,6.3,109,PG_13,76400000,"3,043",117000000,23-Jun-10,Action , Comedy , Romance,,,,,
4452,tt0377109,The Ring Two (2005),2005,5.4,110,PG_13,75900000,"3,332",,18-Mar-05,Horror , Mystery , Thriller,,,,,
4455,tt0411477,Hellboy II: The Golden Army (2008),2008,7,120,PG_13,75800000,"3,204",85000000,28-Jun-08,Action , Adventure , Fantasy , Sci-Fi,,,,
4459,tt0463034,"You, Me and Dupree (2006)",2006,5.6,108,PG_13,75600000,"3,131",54000000,14-Jul-06,Comedy , Romance,,,,,,
4462,tt1156398,Zombieland (2009),2009,7.7,88,TV_14,75600000,"3,036",23600000,25-Sep-09,Comedy , Horror,,,,,,
4456,tt1598778,Contagion (2011),2011,6.7,106,PG_13,75600000,"3,222",60000000,9-Sep-11,Drama , Sci-Fi , Thriller,,,,,
4457,tt1389137,We Bought a Zoo (2011),2011,7.1,124,PG,75600000,"3,117",,26-Nov-11,Comedy , Drama , Family,,,,,
4458,tt1210166,Moneyball (2011),2011,7.6,133,PG_13,75600000,"2,993",50000000,19-Sep-11,Biography , Drama , Sport,,,,,
4465,tt0360486,Constantine (2005),2005,6.9,121,R,75500000,"3,006",100000000,16-Feb-05,Drama , Fantasy , Horror,,,,,
4469,tt0327597,Coraline (2009),2009,7.7,100,TV_14,75300000,"2,299",60000000,5-Feb-09,Animation , Fantasy,,,,,,
4471,tt0404032,The Exorcism of Emily Rose (2005),2005,6.7,119,UNRATED,75100000,"2,981",20000000,9-Sep-05,Crime , Drama , Horror , Thriller,,,,
4472,tt0449010,Eragon (2006),2006,5.1,104,PG,75000000,"3,020",100000000,15-Dec-06,Action , Adventure , Family , Fantasy,,,,
4475,tt0430105,Four Brothers (2005),2005,6.9,109,R,74500000,"2,533",45000000,12-Aug-05,Action , Crime , Drama , Mystery , Thriller,,,
4477,tt0477348,No Country for Old Men (2007),2007,8.1,122,R,74300000,"2,037",25000000,6-Oct-07,Crime , Drama , Thriller,,,,,
4478,tt0810913,Jack and Jill (2011),2011,3.4,91,PG,74200000,"3,438",79000000,11-Nov-11,Comedy ,,,,,,,
4479,tt0401792,Sin City (2005),2005,8.1,124,UNRATED,74100000,"3,230",40000000,28-Mar-05,Crime , Thriller,,,,,,
4481,tt0970179,Hugo (2011),2011,7.6,126,PG,73800000,"1,277",170000000,10-Oct-11,Adventure , Drama , Family , Mystery,,,,
4483,tt0385880,Monster House (2006),2006,6.7,91,PG,73700000,"3,553",75000000,15-Jun-06,Animation , Comedy , Family , Fantasy , Mystery,,,
4485,tt1197624,Law Abiding Citizen (2009),2009,7.4,109,R,73300000,"2,890",50000000,23-Sep-09,Crime , Drama , Thriller,,,,,
4491,tt0785006,Hotel for Dogs (2009),2009,5.3,100,PG,73000000,"3,271",35000000,16-Jan-09,Comedy , Family,,,,,,
4492,tt0427152,Dinner for Schmucks (2010),2010,5.9,114,PG_13,73000000,"2,911",,30-Jul-10,Comedy ,,,,,,,
4494,tt0414853,Barnyard (2006),2006,5.6,90,PG,72600000,"3,311",51000000,4-Aug-06,Animation , Comedy , Family,,,,,
4495,tt0373926,The Interpreter (2005),2005,6.4,128,PG_13,72500000,"2,758",80000000,22-Apr-05,Mystery , Thriller,,,,,,
4497,tt0443274,Vantage Point (2008),2008,6.6,90,PG_13,72300000,"3,149",40000000,20-Feb-08,Action , Crime , Drama , Thriller,,,,
4496,tt1564349,Dolphin Tale (2011),2011,6.9,113,PG,72300000,"3,507",37000000,21-Sep-11,Drama , Family,,,,,,
201,tt0450385,1408 (2007),2007,6.8,104,PG_13,72000000,"2,678",25000000,12-Jun-07,Horror , Mystery,,,,,,
4500,tt0486583,Fred Claus (2007),2007,5.6,116,PG,72000000,"3,603",,3-Nov-07,Comedy , Family , Fantasy,,,,,
207,tt0449089,RV (2006),2006,5.5,99,PG,71400000,"3,639",65000000,28-Apr-06,Adventure , Comedy , Family,,,,,
208,tt1155056,"I Love You, Man (2009)",2009,7.1,105,R,71300000,"2,711",40000000,20-Mar-09,Comedy ,,,,,,,
212,tt0416236,The Spiderwick Chronicles (2008),2008,6.6,96,PG,71100000,"3,847",90000000,31-Jan-08,Adventure , Family , Fantasy,,,,,
218,tt1411238,No Strings Attached (2011),2011,6.2,108,R,70600000,"3,018",25000000,11-Jan-11,Comedy , Romance,,,,,,
219,tt0434409,V for Vendetta (2005),2005,8.2,132,R,70500000,"3,365",54000000,11-Dec-05,Action , Drama , Thriller,,,,,
224,tt0479143,Rocky Balboa (2006),2006,7.2,102,PG,70300000,"2,752",24000000,20-Dec-06,Drama , Sport,,,,,,
225,tt0469641,World Trade Center (2006),2006,6,129,PG_13,70200000,"2,083",63000000,9-Aug-06,Drama , History , Thriller,,,,,
227,tt0421729,Big Momma's House 2 (2006),2006,4.5,99,PG_13,70200000,"3,261",40000000,27-Jan-06,Comedy , Crime,,,,,,
226,tt0770752,Fool's Gold (2008),2008,5.6,112,PG_13,70200000,"3,125",70000000,8-Feb-08,Action , Adventure , Comedy , Romance , Thriller,,,
230,tt0385752,The Golden Compass (2007),2007,6.1,113,PG_13,70100000,"3,528",180000000,7-Dec-07,Adventure , Family , Fantasy,,,,,
233,tt0814314,Seven Pounds (2008),2008,7.7,123,PG_13,70000000,"2,758",55000000,19-Dec-08,Drama ,,,,,,,
243,tt0318649,Sahara (2005),2005,6,124,PG_13,68600000,"3,154",130000000,4-Apr-05,Action , Adventure , Comedy , Thriller , War,,,
248,tt1198138,Obsessed (2009),2009,4.9,108,PG_13,68300000,"2,514",20000000,23-Apr-09,Drama , Thriller,,,,,,
249,tt1396218,Mr. Popper's Penguins (2011),2011,6,94,PG,68200000,"3,339",55000000,17-Jun-11,Comedy , Family , Fantasy,,,,,
4501,tt0372237,Guess Who (2005),2005,5.9,105,PG_13,68000000,"3,147",35000000,25-Mar-05,Comedy , Romance,,,,,,
4503,tt1243957,The Tourist (2010),2010,6,103,PG_13,67600000,"2,756",100000000,10-Dec-10,Action , Romance , Thriller,,,,,
4512,tt0393162,Coach Carter (2005),2005,7.2,136,PG_13,67300000,"2,524",30000000,13-Jan-05,Drama , Sport,,,,,,
4510,tt0430922,Role Models (2008),2008,6.9,99,R,67300000,"2,792",28000000,22-Oct-08,Comedy ,,,,,,,
4514,tt1075417,Race to Witch Mountain (2009),2009,5.7,98,PG,67100000,"3,187",65000000,13-Mar-09,Action , Adventure , Family , Fantasy , Sci-Fi , Thriller,,
4515,tt1038919,The Bounty Hunter (2010),2010,5.5,110,PG_13,67100000,"3,074",40000000,19-Mar-10,Action , Comedy , Romance,,,,,
4523,tt0472062,Charlie Wilson's War (2007),2007,7.1,102,R,66600000,"2,575",75000000,10-Dec-07,Biography , Comedy , Drama , History,,,,
4528,tt1144884,The Final Destination (2009),2009,5.1,82,R,66500000,"3,121",43000000,28-Aug-09,Horror , Thriller,,,,,,
4536,tt0400497,Herbie Fully Loaded (2005),2005,4.7,101,G,66000000,"3,301",50000000,19-Jun-05,Adventure , Comedy , Family , Fantasy , Romance , Sport,,
4544,tt1111422,The Taking of Pelham 1 2 3 (2009),2009,6.4,106,R,65500000,"3,074",100000000,4-Jun-09,Action , Crime , Thriller,,,,,
4545,tt0462590,Step Up (2006),2006,6.5,104,PG_13,65300000,"2,647",12000000,7-Aug-06,Crime , Drama , Music , Romance,,,,
4403,tt0758746,Friday the 13th (2009),2009,5.6,97,R,65000000,"3,105",19000000,9-Feb-09,Horror ,,,,,,,
4410,tt0424095,Flushed Away (2006),2006,6.7,85,PG,64500000,"3,707",149000000,22-Oct-06,Animation , Adventure , Comedy , Family,,,,
4409,tt0949731,The Happening (2008),2008,5.1,91,R,64500000,"2,986",48000000,10-Jun-08,Sci-Fi , Thriller,,,,,,
4413,tt0384806,The Amityville Horror (2005),2005,6,90,R,64300000,"3,323",19000000,7-Apr-05,Drama , Horror , Mystery , Thriller,,,,
4416,tt0974661,17 Again (2009),2009,6.4,102,PG_13,64100000,"3,255",20000000,14-Apr-09,Comedy , Drama , Fantasy , Romance,,,,
4417,tt0453467,Deja Vu (2006),2006,7,126,PG_13,64000000,"3,108",75000000,20-Nov-06,Action , Sci-Fi , Thriller,,,,,
4418,tt1196141,Diary of a Wimpy Kid (2010),2010,6.2,94,PG,64000000,"3,077",15000000,18-Mar-10,Comedy , Family,,,,,,
4419,tt1402488,Happy Feet Two (2011),2011,5.9,100,PG,64000000,"3,811",130000000,18-Nov-11,Animation , Comedy , Family , Musical,,,,
4420,tt0405325,Sky High (2005),2005,6.2,100,PG,63900000,"2,905",35000000,24-Jul-05,Adventure , Comedy , Family , Sci-Fi,,,,
4425,tt0450340,Unknown (2006),2006,6.5,85,NOT_RATED,63700000,"3,043",3700000,1-Nov-06,Crime , Drama , Mystery , Thriller,,,,
4428,tt0430357,Miami Vice (2006),2006,6,134,R,63400000,"3,021",135000000,20-Jul-06,Action , Crime , Thriller,,,,,
4429,tt0452694,The Time Traveler's Wife (2009),2009,7.1,107,PG_13,63400000,"2,988",39000000,14-Aug-09,Drama , Fantasy , Romance , Sci-Fi,,,,
4431,tt0890870,Saw IV (2007),2007,5.9,93,UNRATED,63300000,"3,183",10000000,26-Oct-07,Horror , Mystery,,,,,,
4432,tt0455612,Madea's Family Reunion (2006),2006,4.9,107,PG_13,63200000,"2,194",6000000,24-Feb-06,Comedy , Drama , Romance,,,,,
4433,tt0457939,The Holiday (2006),2006,6.9,138,PG_13,63200000,"2,610",85000000,8-Dec-06,Comedy , Romance,,,,,,
4434,tt0963966,The Sorcerer's Apprentice (2010),2010,6.2,109,PG,63100000,"3,385",150000000,14-Jul-10,Action , Adventure , Comedy , Drama , Fantasy,,,
4436,tt1179056,A Nightmare on Elm Street (2010),2010,5.2,95,R,63100000,"3,332",27000000,27-Apr-10,Horror , Mystery , Thriller,,,,,
4438,tt0800039,Forgetting Sarah Marshall (2008),2008,7.2,111,R,62900000,"2,798",30000000,10-Mar-08,Comedy , Drama , Romance,,,,,
4437,tt1294226,The Last Song (2010),2010,5.7,107,PG,62900000,"2,673",20000000,31-Mar-10,Drama , Romance,,,,,,
4439,tt0418763,Jarhead (2005),2005,7.1,125,R,62600000,"2,411",70000000,4-Nov-05,Drama , War,,,,,,
4440,tt0463985,The Fast and the Furious: Tokyo Drift (2006),2006,5.9,104,PG_13,62500000,"3,027",85000000,4-Jun-06,Action , Crime , Drama , Thriller,,,,
4441,tt1385826,The Adjustment Bureau (2011),2011,7.1,106,PG_13,62500000,"2,840",50200000,4-Mar-11,Romance , Sci-Fi , Thriller,,,,,
4444,tt0374536,Bewitched (2005),2005,4.8,102,PG_13,62300000,"3,174",85000000,24-Jun-05,Comedy , Fantasy , Romance,,,,,
4443,tt0401855,Underworld: Evolution (2006),2006,6.8,106,R,62300000,"3,207",50000000,20-Jan-06,Action , Fantasy , Sci-Fi , Thriller,,,,
4445,tt0780653,The Wolfman (2010),2010,5.8,103,R,61900000,"3,222",150000000,12-Feb-10,Drama , Horror , Thriller,,,,,
4448,tt0352248,Cinderella Man (2005),2005,8,144,PG_13,61600000,"2,812",88000000,23-May-05,Biography , Drama , Sport,,,,,
4449,tt0775539,Stomp the Yard (2007),2007,5.2,109,PG_13,61400000,"2,051",14000000,8-Jan-07,Drama , Music , Romance,,,,,
4354,tt0393735,The Shaggy Dog (2006),2006,4.4,98,PG,61100000,"3,501",50000000,10-Mar-06,Comedy , Family , Fantasy,,,,,
4355,tt1401152,Unknown (2011),2011,6.9,113,PG_13,61100000,"3,043",30000000,16-Feb-11,Action , Mystery , Thriller,,,,,
4358,tt1226229,Get Him to the Greek (2010),2010,6.4,109,R,60900000,"2,697",,4-Jun-10,Comedy , Music,,,,,,
4362,tt0409182,Poseidon (2006),2006,5.6,98,PG_13,60700000,"3,555",160000000,12-May-06,Action , Adventure , Drama , Thriller,,,,
4371,tt0887883,Burn After Reading (2008),2008,7,96,R,60300000,"2,651",37000000,12-Sep-08,Comedy , Crime , Drama,,,,,
4372,tt0871426,Baby Mama (2008),2008,6.1,99,PG_13,60300000,"2,543",30000000,23-Apr-08,Comedy , Romance,,,,,,
4374,tt1220634,Resident Evil: Afterlife (2010),2010,5.9,97,R,60100000,"3,203",60000000,10-Sep-10,Action , Adventure , Horror , Sci-Fi,,,,
4375,tt1391137,Why Did I Get Married Too? (2010),2010,4.3,121,PG_13,60100000,"2,155",20000000,2-Apr-10,Comedy , Drama , Romance,,,,,
4381,tt0889583,Br__no (2009),2009,5.9,81,R,60000000,"2,756",42000000,25-Jun-09,Comedy ,,,,,,,
4379,tt0808510,Tooth Fairy (2010),2010,5,101,PG,60000000,"3,344",48000000,22-Jan-10,Comedy , Family , Fantasy,,,,,
4383,tt0343737,The Good Shepherd (2006),2006,6.7,167,R,59900000,"2,250",90000000,11-Dec-06,Drama , History , Thriller,,,,,
4384,tt0449059,Little Miss Sunshine (2006),2006,7.9,101,R,59900000,"1,602",8000000,20-Jan-06,Adventure , Comedy , Drama,,,,,
4385,tt1028576,Secretariat (2010),2010,7.2,123,PG,59700000,"3,072",35000000,30-Sep-10,Drama , Family , History , Sport,,,,
4398,tt0423294,Surf's Up (2007),2007,6.8,85,PG,58900000,"3,528",85000000,2-Jun-07,Animation , Comedy , Family , Sport,,,,
4399,tt0901476,Bride Wars (2009),2009,5.4,89,PG,58700000,"3,226",30000000,5-Jan-09,Comedy , Romance,,,,,,
